"src_nl","tgt_sql"
"Get departments and the highest external marks obtained in their subjects","SELECT d.department_name, MAX(m.external_marks) AS highest_external_marks FROM department d JOIN student s ON d.department_id = s.department_id JOIN marks m ON s.student_id = m.student_id JOIN subject sub ON m.subject_id = sub.subject_id JOIN course c ON sub.course_id = c.course_id WHERE c.department_id = d.department_id GROUP BY d.department_name;"
"Show department names with total classes conducted in all subjects","SELECT d.department_name, SUM(a.total_classes) AS total_classes_conducted FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id JOIN attendance a ON sub.subject_id = a.subject_id GROUP BY d.department_name;"
"List departments and percentage of active students","SELECT d.department_name, (COUNT(e.enrollment_id) FILTER (WHERE e.is_active = TRUE)::decimal / COUNT(e.enrollment_id) * 100) AS active_student_percentage FROM department d JOIN student s ON d.department_id = s.department_id JOIN enrollment e ON s.student_id = e.student_id GROUP BY d.department_name;"
"Show departments that have more than 2 courses lasting more than 3 years","SELECT d.department_name FROM department d JOIN course c ON d.department_id = c.department_id WHERE c.duration_years > 3 GROUP BY d.department_name HAVING COUNT(c.course_id) > 2;"
"Find departments where all faculty are active","SELECT d.department_name FROM department d WHERE NOT EXISTS (SELECT 1 FROM faculty f WHERE f.department_id = d.department_id AND f.is_active = FALSE);"
"Get department name and total number of subjects handled by each faculty","SELECT d.department_name, COUNT(sub.subject_id) AS total_subjects FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id GROUP BY d.department_name;"
"List departments along with students’ average total marks per semester","SELECT d.department_name, sub.semester, AVG(m.total_marks) AS avg_total_marks FROM department d JOIN student s ON d.department_id = s.department_id JOIN marks m ON s.student_id = m.student_id JOIN subject sub ON m.subject_id = sub.subject_id JOIN course c ON sub.course_id = c.course_id WHERE c.department_id = d.department_id GROUP BY d.department_name, sub.semester;"
"Find departments where the HOD name starts with 'Dr.'","SELECT * FROM department WHERE hod_name LIKE 'Dr.%';"
"Get department-wise total faculty salary expenditure","SELECT d.department_name, SUM(f.salary) AS total_salary FROM department d JOIN faculty f ON d.department_id = f.department_id GROUP BY d.department_name;"
"Show departments having courses in more than 3 semesters","SELECT d.department_name FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id GROUP BY d.department_name HAVING COUNT(DISTINCT sub.semester) > 3;"
"List departments and the most recent admission year of their students","SELECT d.department_name, MAX(s.admission_year) AS latest_admission_year FROM department d JOIN student s ON d.department_id = s.department_id GROUP BY d.department_name;"
"Get departments along with the count of students with attendance below 75%","SELECT d.department_name, COUNT(a.attendance_id) AS low_attendance_students FROM department d JOIN student s ON d.department_id = s.department_id JOIN attendance a ON s.student_id = a.student_id WHERE a.attendance_percentage < 75 GROUP BY d.department_name;"
"Find departments with courses where total credits exceed 20","SELECT d.department_name FROM department d JOIN course c ON d.department_id = c.department_id GROUP BY d.department_name HAVING SUM(c.credits) > 20;"
"Show department names and all courses’ names concatenated","SELECT d.department_name, STRING_AGG(c.course_name, ', ') AS course_list FROM department d JOIN course c ON d.department_id = c.department_id GROUP BY d.department_name;"
"Get departments where no faculty has a PhD qualification","SELECT d.department_name FROM department d WHERE NOT EXISTS (SELECT 1 FROM faculty f WHERE f.department_id = d.department_id AND f.qualification LIKE '%PhD%');"
"List departments along with the earliest joining date of their faculty","SELECT d.department_name, MIN(f.joining_date) AS earliest_joining FROM department d JOIN faculty f ON d.department_id = f.department_id GROUP BY d.department_name;"
"Show departments and the number of students per admission year","SELECT d.department_name, s.admission_year, COUNT(s.student_id) AS student_count FROM department d JOIN student s ON d.department_id = s.department_id GROUP BY d.department_name, s.admission_year;"
"Get departments with courses that have subjects in semester 1","SELECT DISTINCT d.department_name FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id WHERE sub.semester = 1;"
"Find departments where the total number of faculty is less than the number of students","SELECT d.department_name FROM department d JOIN faculty f ON d.department_id = f.department_id JOIN student s ON d.department_id = s.department_id GROUP BY d.department_name HAVING COUNT(f.faculty_id) < COUNT(s.student_id);"
"List departments along with the maximum course duration","SELECT d.department_name, MAX(c.duration_years) AS max_duration FROM department d JOIN course c ON d.department_id = c.department_id GROUP BY d.department_name;"
"Get department names where at least one student has a grade 'A' in any subject","SELECT DISTINCT d.department_name FROM department d JOIN student s ON d.department_id = s.department_id JOIN marks m ON s.student_id = m.student_id WHERE m.grade = 'A';"
"Show departments and the minimum attendance percentage among students","SELECT d.department_name, MIN(a.attendance_percentage) AS min_attendance FROM department d JOIN student s ON d.department_id = s.department_id JOIN attendance a ON s.student_id = a.student_id GROUP BY d.department_name;"
"List departments along with the total number of distinct subjects taught","SELECT d.department_name, COUNT(DISTINCT sub.subject_id) AS total_subjects FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id GROUP BY d.department_name;"
"Find departments that have students enrolled in multiple courses","SELECT d.department_name FROM department d JOIN student s ON d.department_id = s.department_id JOIN enrollment e ON s.student_id = e.student_id GROUP BY d.department_name HAVING COUNT(DISTINCT e.course_id) > 1;"
"Show department name and total marks obtained by all students","SELECT d.department_name, SUM(m.total_marks) AS total_marks FROM department d JOIN student s ON d.department_id = s.department_id JOIN marks m ON s.student_id = m.student_id GROUP BY d.department_name;"
"List departments with at least one faculty whose salary is above 100000","SELECT DISTINCT d.department_name FROM department d JOIN faculty f ON d.department_id = f.department_id WHERE f.salary > 100000;"
"Get department names and number of students with email ending in '.edu'","SELECT d.department_name, COUNT(s.student_id) AS edu_students FROM department d JOIN student s ON d.department_id = s.department_id WHERE s.email LIKE '%.edu' GROUP BY d.department_name;"
"Show departments where the HOD name contains 'Kumar'","SELECT * FROM department WHERE hod_name LIKE '%Kumar%';"
"List departments and the average credits per course","SELECT d.department_name, AVG(c.credits) AS avg_credits FROM department d JOIN course c ON d.department_id = c.department_id GROUP BY d.department_name;"
"Find departments where no student has a phone number starting with '987'","SELECT d.department_name FROM department d WHERE NOT EXISTS (SELECT 1 FROM student s WHERE s.department_id = d.department_id AND s.phone LIKE '987%');"
"Show department names with courses offered in semester 2","SELECT DISTINCT d.department_name FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id WHERE sub.semester = 2;"
"Get departments along with total number of active faculty","SELECT d.department_name, COUNT(f.faculty_id) AS active_faculty_count FROM department d JOIN faculty f ON d.department_id = f.department_id WHERE f.is_active = TRUE GROUP BY d.department_name;"
"List departments and student counts grouped by gender","SELECT d.department_name, s.gender, COUNT(s.student_id) AS student_count FROM department d JOIN student s ON d.department_id = s.department_id GROUP BY d.department_name, s.gender;"
"Find departments where all students have attended at least 50% of classes","SELECT d.department_name FROM department d WHERE NOT EXISTS (SELECT 1 FROM student s JOIN attendance a ON s.student_id = a.student_id WHERE s.department_id = d.department_id AND a.attendance_percentage < 50);"
"Show department names with the total number of students who scored below 40 in any subject","SELECT d.department_name, COUNT(DISTINCT s.student_id) AS failing_students FROM department d JOIN student s ON d.department_id = s.department_id JOIN marks m ON s.student_id = m.student_id WHERE m.total_marks < 40 GROUP BY d.department_name;"
"Get departments along with the average semester in which subjects are taught","SELECT d.department_name, AVG(sub.semester) AS avg_semester FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id GROUP BY d.department_name;"
"List departments along with the count of inactive faculty","SELECT d.department_name, COUNT(f.faculty_id) AS inactive_faculty_count FROM department d JOIN faculty f ON d.department_id = f.department_id WHERE f.is_active = FALSE GROUP BY d.department_name;"
"Show department names with the total number of enrollments in the current academic year","SELECT d.department_name, COUNT(e.enrollment_id) AS current_year_enrollments FROM department d JOIN student s ON d.department_id = s.department_id JOIN enrollment e ON s.student_id = e.student_id WHERE e.academic_year = EXTRACT(YEAR FROM CURRENT_DATE) GROUP BY d.department_name;"
"Find departments that have both male and female students","SELECT d.department_name FROM department d JOIN student s ON d.department_id = s.department_id GROUP BY d.department_name HAVING COUNT(DISTINCT s.gender) = 2;"
"List departments with courses having at least one subject in semester 4","SELECT DISTINCT d.department_name FROM department d JOIN course c ON d.department_id = c.department_id JOIN subject sub ON c.course_id = sub.course_id WHERE sub.semester = 4;"
"Get departments where the average student total marks exceed 75","SELECT d.department_name, AVG(m.total_marks) AS avg_total_marks FROM department d JOIN student s ON d.department_id = s.department_id JOIN marks m ON s.student_id = m.student_id GROUP BY d.department_name HAVING AVG(m.total_marks) > 75;"
"Show departments along with the maximum marks obtained by a student in any subject","SELECT d.department_name, MAX(m.total_marks) AS max_marks FROM department d JOIN student s ON d.department_id = s.department_id JOIN marks m ON s.student_id = m.student_id GROUP BY d.department_name;"
"Find departments with no courses","SELECT d.department_name FROM department d LEFT JOIN course c ON d.department_id = c.department_id WHERE c.course_id IS NULL;"
